id,dansk_navn,slaegtsnavn,planteaar,driftsorganisation,fredet_beskyttet_trae,bydelsnavn,wkb_geometry
8943,Almindelig hvidtjørn,Tjørn,2016.0,Udliciteret til OKNygaard,False,Brønshøj-Husum,POINT (12.481431129115316 55.721577818950394)
8944,Kejserlind,Lind,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.537844197334504 55.69186114865217)
8945,Bredbladet røn,Røn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539384198201043 55.69135841177819)
8946,Kejserlind,Lind,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.54684995962116 55.70364793424)
8947,Bredbladet røn,Røn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.546505366706956 55.70213895983724)
8948,Bredbladet røn,Røn,2018.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.547164915326691 55.70250839843922)
8949,Sølvløn,Løn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.544929096411424 55.69941938787911)
8950,Sølvløn,Løn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.545496334380045 55.69991886389114)
8951,Platan,Platan,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.531869065646005 55.69681362296441)
8952,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.591750033099153 55.672857152845395)
8953,Rød-ask,Ask,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.538784917057349 55.69203574847744)
8954,Rød-ask,Ask,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.538499292358168 55.69226367638628)
8955,Kejserlind,Lind,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.570493704143159 55.71431018454951)
8956,Rød-ask,Ask,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.538370836387704 55.69476749747083)
8957,Rød-ask,Ask,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.538211616773623 55.695623433232036)
8958,Kejserlind,Lind,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.570367859345682 55.714762307658795)
8959,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539657270965046 55.69556737932931)
8960,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539661288802234 55.69588785424204)
8961,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539797444964359 55.69464913371362)
8962,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.539798732767142 55.69459566682299)
8963,Fyldtblomstret fuglekirsebær,Kirsebær/Blomme,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.5397982123053 55.69556439117793)
8964,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.59177722173243 55.67323974906587)
8965,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.5919568818869 55.67334466787667)
8966,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591275359349405 55.688648705019425)
8967,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.591877613918502 55.67329993250288)
8968,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592088022789657 55.673072273123)
8969,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592088093289936 55.673419746105)
8970,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592375379137096 55.673596239877405)
8971,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592382322655842 55.67326081040657)
8972,Bredbladet røn,Røn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.53988179283518 55.696011225571525)
8973,Engriflet hvidtjørn,Tjørn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.555810732485982 55.717926957775795)
8974,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.55539205150212 55.72277652435741)
8975,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591151485851016 55.68919122359255)
8976,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592617702427555 55.673746362566035)
8977,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.59312175810172 55.67370148054986)
8978,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.555408717646205 55.7227358011367)
8979,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.555425383757253 55.72269507791397)
8980,Almindelig robinie,Robinie,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Bispebjerg,POINT (12.55543616335502 55.72265682471184)
8981,Æble,Æble,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.574376286718925 55.71376823040248)
8982,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592720653304745 55.673805828612416)
8983,Spidsløn,Løn,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.549891108237786 55.700819336775695)
8984,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592821493795075 55.673866770621274)
8985,Platan,Platan,1990.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591331436380408 55.6885957403947)
8986,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59158237177541 55.68883822585311)
8987,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591322636097171 55.6890480120366)
8988,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.592951892808047 55.67394418796204)
8989,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593076783573945 55.67402036603437)
8990,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593174631134124 55.67408094863566)
8991,"Pyrus caucasica, ikke navngivet på dansk",Pære,2005.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.593521738381911 55.67295580243349)
8992,Pil,Pil,2000.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.550135204888832 55.70096103573109)
8993,Platan,Platan,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.550496779580008 55.70116437118567)
8994,Platan,Platan,2005.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.550731377164151 55.70129819077134)
8995,Spidsløn,Løn,1960.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.543603862786078 55.70141737939616)
8996,Robinie,Robinie,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556496657610879 55.70462487242492)
8997,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.59329508067165 55.67415338781345)
8998,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591408732948546 55.688979239813996)
8999,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591496012894048 55.68890866634329)
9000,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593408561849087 55.674223239319076)
9001,Kejserlind,Lind,2000.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593595414485522 55.67398577912286)
9002,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593538847303591 55.67430253625841)
9003,Tjørn,Tjørn,2010.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556241691796716 55.704654649072374)
9004,Tjørn,Tjørn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556119465280933 55.70464560130364)
9005,Kejserlind,Lind,2000.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.593736634501232 55.67406746535436)
9006,Tjørn,Tjørn,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556082729934682 55.704786569248824)
9007,Kejserlind,Lind,1979.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590878477700986 55.67790303655261)
9008,Kejserlind,Lind,1979.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59071820057528 55.678191647231436)
9009,Småbladet lind,Lind,1979.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.589977387884261 55.67896596630624)
9010,Kejserlind,Lind,1979.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590429315278698 55.678435497291396)
9011,Kejserlind,Lind,1988.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590556461766868 55.67847272927374)
9012,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.594399876284141 55.674470830160615)
9013,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594500824991929 55.67046930229135)
9014,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594562845479235 55.670422688939745)
9015,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59462638964255 55.67037266907529)
9016,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594792845289163 55.6702227602093)
9017,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594738236654502 55.6702741637491)
9018,Krimlind,Lind,1977.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595335306636184 55.66944838896186)
9019,Krimlind,Lind,1977.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59535527191811 55.66938040012637)
9020,Krimlind,Lind,1977.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595180093262874 55.66974001053512)
9021,Krimlind,Lind,1977.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59520944427492 55.66968932557382)
9022,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59489119989218 55.670120752158965)
9023,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59507087570623 55.6699071688363)
9024,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594846248001096 55.67016832317557)
9025,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595175924294256 55.67041662833408)
9026,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59423579383701 55.67065383409135)
9027,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594303933898287 55.670608853258024)
9028,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594373535310305 55.67056160829799)
9029,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594729938907403 55.670807920282215)
9030,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594801152326088 55.670751264153374)
9031,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59493366194561 55.67064084550252)
9032,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594865846872034 55.67069825782983)
9033,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594995142587504 55.67058193050019)
9034,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595060313196608 55.67052863685418)
9035,Krimlind,Lind,1920.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595748571461826 55.669650437552065)
9036,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.594991397925908 55.674827471541576)
9037,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.595386344399293 55.67506103593494)
9038,Kejserlind,Lind,1992.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.595583621918692 55.6751783379844)
9039,Kejserlind,Lind,2000.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.595927349632351 55.675389596847836)
9040,Tjørn,Tjørn,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.55603610981113 55.70492782373646)
9041,Hestekastanie,Hestekastanie,1969.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.597305499416644 55.6763157991869)
9042,Tjørn,Tjørn,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.555990344338149 55.70506485633457)
9043,Tjørn,Tjørn,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556059533512956 55.70520522751001)
9044,Hestekastanie,Hestekastanie,1969.0,Vanding udliciteret til KSTreeCare,True,Indre By,POINT (12.598056256176193 55.67679473690893)
9045,Stilk-eg,Eg,2016.0,"TMF-Parker, Kirkegårde og Renhold",False,Østerbro,POINT (12.575254023002152 55.71775903553165)
9046,Kejserlind,Lind,2008.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590360835950914 55.68505014864935)
9047,Park-Lind,Lind,1979.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590333651258003 55.68515870928191)
9048,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590657252589786 55.688429475545014)
9049,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590800944068333 55.68834050827572)
9050,Tjørn,Tjørn,1980.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.555945343039301 55.70520298383996)
9051,Tjørn,Tjørn,2010.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.556018001874772 55.70536904299438)
9052,Hestekastanie,Hestekastanie,1969.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59835059223218 55.676850122299854)
9053,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590859023254778 55.688427180973854)
9054,Platan,Platan,1990.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591208962868409 55.68750260470016)
9055,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590977918544242 55.68775828500435)
9056,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591093028247736 55.68774291985891)
9057,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590984137476012 55.68796497312746)
9058,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590996081983402 55.68854886346849)
9059,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591057704426955 55.68849690391331)
9060,Platan,Platan,1985.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590756619409564 55.68906211575185)
9061,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59071849245928 55.68953756731754)
9062,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590549078394693 55.689678066380665)
9063,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590632277794878 55.68960792681017)
9064,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590976087678463 55.689333213694724)
9065,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.590891043930842 55.689398845902765)
9066,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.592192769455231 55.68833731477453)
9067,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.592103178492893 55.688411815234026)
9068,Småbladet lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.592363117246574 55.68819680430074)
9069,Småbladet lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.59244899834555 55.68812945188495)
9070,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.592275839122612 55.68826909311903)
9071,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591755146311504 55.68869666054664)
9072,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591668381786853 55.688764720735264)
9073,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591839024400524 55.68862705835849)
9074,Park-Lind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.591928835341541 55.688555345023744)
9075,Spidsløn,Løn,1987.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594178867200242 55.68784203119887)
9076,Spidsløn,Løn,1987.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594560462165319 55.68789346351098)
9077,Kejserlind,Løn,2009.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.594847033587147 55.687926588189825)
9078,Ahorn,Løn,1987.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.595137519147363 55.687964211337366)
9079,Tjørn,Tjørn,2010.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.55590777871411 55.70534215913949)
9080,Hanesporetjørn,Tjørn,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Nørrebro,POINT (12.555960484055982 55.705526702188486)
9081,Krimlind,Lind,1906.0,Vanding udliciteret til KSTreeCare,False,Indre By,POINT (12.592731515009865 55.68789821753844)
9082,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602595589797167 55.65229620230992)
9083,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602831752000144 55.65201253450582)
9084,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602877533332084 55.65195577878154)
9085,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602689897202346 55.652183144301006)
9086,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.60273661304654 55.65212688384251)
9087,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.60264324002147 55.652240437100744)
9088,Park-Lind,Lind,1987.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.60267760441753 55.65231779489451)
9089,Park-Lind,Lind,1987.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602769226387814 55.65220530692825)
9090,Park-Lind,Lind,1930.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602783284785385 55.65206985134094)
9091,Park-Lind,Lind,1987.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.602816788310031 55.652147997601595)
9092,Kejserlind,Lind,1990.0,"TMF-Parker, Kirkegårde og Renhold",False,Amager Vest,POINT (12.60286341649442 55.652090202021945)
